,simulant_id,household_id_census,first_name_census,middle_initial_census,last_name_census,street_number_census,street_name_census,unit_number_census,city_census,state_census,zipcode_census,year,household_id_tax,first_name_tax,middle_initial_tax,last_name_tax,street_number_tax,street_name_tax,unit_number_tax,city_tax,state_tax,zipcode_tax,match,first_name_taxes,middle_initial_taxes,last_name_taxes,street_number_taxes,street_name_taxes,unit_number_taxes,city_taxes,state_taxes,zipcode_taxes
147,0_4991,0_2043,ryan,t,crawford,1410,w chas mdws dr,,anytown,WA,00000,2020.0,0_2043,ryan,t,crawford,,,,anytown,WA,00000,1,,,,,,,,,
148,0_4991,0_2043,ryan,t,crawford,1410,w chas mdws dr,,anytown,WA,00000,2020.0,0_2043,ryan,t,crawford,,,,anytown,WA,00000,1,,,,,,,,,
149,0_9015,0_7064,christopher,j,mason,4444,caldwell,,anytown,WA,00000,2020.0,0_7064,christopher,j,mason,4444,caldwell,,anytown,WA,00000,1,,,,,,,,,
150,0_9015,0_7064,christopher,j,mason,4444,caldwell,,anytown,WA,00000,2020.0,0_7064,christopher,j,mason,4444,caldwell,,anytown,WA,00000,1,,,,,,,,,
151,0_12087,0_4881,stephen,m,andre-mai,655,prospect ave,,anytown,WA,00000,2020.0,0_4881,stephen,m,andre-may,655,prospect ave,,anytown,WA,00000,1,,,,,,,,,
152,0_12088,0_4881,corine,j,andre-may,655,prospect ave,,anytown,WA,00000,2020.0,0_4881,corine,j,andre-may,655,prospect ave,,anytown,WA,00000,1,,,,,,,,,
153,0_12088,0_4881,corine,j,andre-may,655,prospect ave,,anytown,WA,00000,2020.0,0_4881,corine,j,andre-may,655,prospect ave,,anytown,WA,00000,1,,,,,,,,,
154,0_14986,0_34,reagan,k,rosa,9,flat rock dr,,anytown,WA,00000,2020.0,0_34,reagan,k,rosa,9,flat rock dr,,anytown,WA,00000,1,,,,,,,,,
155,0_14986,0_34,reagan,k,rosa,9,flat rock dr,,anytown,WA,00000,2020.0,0_34,reagan,k,rosa,9,flat rock dr,,,WA,00000,1,,,,,,,,,
156,0_17545,0_7064,mary,m,benavides,4444,caldwell,,anytown,WA,00000,2020.0,0_7064,mary,m,benavides,4444,caldwell,,anytown,WA,00000,1,,,,,,,,,
157,0_76,0_35,glenn,r,heath,6407,thorpe hill road,,anytown,WA,00000,2020.0,0_35,glenn,r,heath,6407,thorpe hill road,,anytown,SC,00000,1,,,,,,,,,
158,0_9844,0_4007,travis,a,nelson,508,moonshadow ct,apartment # 40,anytown,WA,00000,2020.0,0_4007,travis,a,nelson,508,moonshadow ct,apartment # 40,anytown,WA,00000,1,,,,,,,,,
159,0_9844,0_4007,travis,a,nelson,508,moonshadow ct,apartment # 40,anytown,WA,00000,2020.0,0_4007,travis,a,nelson,508,moonshadow ct,apartment # 40,anytown,WA,00000,1,,,,,,,,,
160,0_9845,0_4007,hannah,d,nelson,508,moonshadow ct,apartment # 40,anytown,WA,00000,2020.0,0_4007,hannah,d,nelson,508,moonshadow ct,apartment # 40,anytown,WA,00000,1,,,,,,,,,
161,0_77,0_36,carin,b,fernandes,3800,arbor ave,,anytown,WA,00000,2020.0,0_36,carin,b,fernandes,3800,arbor ave,,anytown,WA,00000,1,,,,,,,,,
162,0_3824,0_1559,maria,r,goff,229,w 4th st,,anytown,WA,00000,2020.0,0_1559,maria,r,goff,229,w 4th st,,anytown,WA,00000,1,,,,,,,,,
163,0_3824,0_1559,maria,r,goff,229,w 4th st,,anytown,WA,00000,2020.0,0_1559,maria,r,goff,229,w 4th st,,anytown,WA,00000,1,,,,,,,,,
164,0_3827,0_1559,ian,w,goff,229,w 4th st,,anytown,WA,00000,2020.0,0_1559,ian,w,goff,229,w 4th st,,anytown,WA,00000,1,,,,,,,,,
165,0_3827,0_1559,ian,w,goff,229,w 4th st,,anytown,WA,00000,2020.0,0_1559,ian,w,goff,229,w 4th st,,anytown,WA,00000,1,,,,,,,,,
166,0_4618,0_1559,james,j,butler,229,w 4th st,,anytown,,00000,2020.0,0_1559,james,j,butler,229,w 4th st,,anytown,WA,00000,1,,,,,,,,,
167,0_4618,0_1559,james,j,butler,229,w 4th st,,anytown,,00000,2020.0,0_1559,james,j,butler,229,w 4th st,,anytown,WA,00000,1,,,,,,,,,
168,0_7452,0_3037,margaret,c,kruse,6470,cr 430 rd,lot 28,anytown,WA,00000,2020.0,0_4701,margaret,c,house,1326,fairland ave,,anytown,WA,00000,1,,,,,,,,,
169,0_79,0_37,evelyn,p,rodriguez,1102,green island rd,,anytown,WA,00000,2020.0,0_37,evelyn,p,rodriguez,46,sw davies rd,,anytown,WA,00000,1,,,,,,,,,
170,0_80,0_37,erik,r,rodriguez,1102,green island rd,,anytown,WA,00000,2020.0,0_37,erik,r,rodriguez,46,sw davies rd,,anytown,WA,00000,1,,,,,,,,,
171,0_80,0_37,erik,r,rodriguez,1102,green island rd,,anytown,WA,00000,2020.0,0_37,erik,r,rodriguez,46,sw davies rd,,anytown,WA,00000,1,,,,,,,,,
172,0_1041,0_419,annemarie,m,burkholder,117,parkfield drive,,anytown,WA,00000,2020.0,0_419,annemarie,m,burkholder,117,parkfield drive,,amttpwn,WA,00000,1,,,,,,,,,
173,0_1041,0_419,annemarie,m,burkholder,117,parkfield drive,,anytown,WA,00000,2020.0,0_419,annemarie,m,burkholder,117,parkfield drive,,anytown,WA,00000,1,,,,,,,,,
174,0_81,0_38,gerard,r,,1633,streamwood drive,,anytown,WA,00000,2020.0,0_38,gerard,r,pippin,1633,streamwood drive,,anytown,WA,00000,1,,,,,,,,,
175,0_82,0_38,evelina,r,pippin,1633,streamwood drive,,anytown,WA,00000,2020.0,0_38,evelina,r,pippin,1633,streamwood drive,,anytown,WA,00000,1,,,,,,,,,
176,0_7464,0_3042,taylor,a,nairn,25840,south 8th st,,anytown,MS,00000,2020.0,0_3042,taylor,a,nairn,,,,anytown,WA,00000,1,,,,,,,,,
177,0_7464,0_3042,taylor,a,nairn,25840,south 8th st,,anytown,MS,00000,2020.0,0_3042,taylor,a,nairn,,,,anytown,WA,00000,1,,,,,,,,,
178,0_7465,0_3042,jason,d,nairn,25840,south 8th st,,anytown,WA,00000,2020.0,0_3042,jason,d,nairn,,,,anytown,WA,00000,1,,,,,,,,,
179,0_7570,0_3084,dalton,m,parson,4312,river trace roa,,anytown,WA,00000,2020.0,0_3084,dalton,m,pearson,4312,river trace roa,,,WA,00000,1,,,,,,,,,
180,0_7572,0_3084,billy,,mahon,4312,river trace roa,,anytown,WA,00000,2020.0,0_3084,billy,w,mahon,4312,river trace roa,,anytown,WA,00000,1,,,,,,,,,
181,0_16998,0_6847,deborah,c,ervin,401,valleymeade pl,,anytown,WA,00000,2020.0,0_6847,deborah,c,ervin,401,valleymeade pl,,anytown,WA,00000,1,,,,,,,,,
182,0_17080,0_6879,harmon,j,wolfe,2800,n carlsbad trce,,anytown,WA,00000,2020.0,0_6879,harmon,j,wolfe,2800,n carlsbad trce,,anytown,WA,00000,1,,,,,,,,,
183,0_17081,0_6879,margaret,j,wolfe,2800,n carlsbad trce,,anytown,WA,00000,2020.0,0_6879,margaret,j,wolfe,2800,n carlsbad trce,,anytown,WA,00000,1,,,,,,,,,
184,0_17081,0_6879,margaret,j,wolfe,2800,n carlsbad trce,,anytown,WA,00000,2020.0,0_6879,margaret,j,wolfe,2800,n carlsbad trce,,anytown,WA,00000,1,,,,,,,,,
185,0_17363,0_6993,dennis,h,hewett,4565,7th st,,anytown,WA,00000,2020.0,0_6993,dennis,h,hewett,4565,7th st,,anytown,WA,00000,1,,,,,,,,,
186,0_18604,0_7480,jo,l,taylor,1227,cooperland ct,,anytown,WA,00000,2020.0,0_7480,jo,l,taylor,1227,cooperland ct,,anytown,WA,00000,1,,,,,,,,,
187,0_88,0_41,essie,p,rogers,1121,sw queen ln,apt 304,anytown,WA,00000,2020.0,0_41,essie,p,rogers,1121,sw queen ln,apt 304,anytown,WA,00000,1,,,,,,,,,
188,0_6824,0_2781,cynthia,j,chavez,2288,charnock rd,,anytown,WA,00000,2020.0,0_2781,cynthia,j,chavez,2288,charnock rd,,anytown,WA,00000,1,,,,,,,,,
189,0_6825,0_2781,mark,d,chavez,2288,charnock rd,,anytown,WA,00000,2020.0,0_2781,mark,d,chavez,2288,charnock rd,,anytown,WA,00000,1,,,,,,,,,
190,0_6831,0_2781,emily,h,cameron,2288,charnock rd,,anytown,WA,00000,2020.0,0_2781,emily,h,cameron,2288,charnock rd,,anytown,WA,00000,1,,,,,,,,,
191,0_10701,0_8149,natasha,a,taylor,299,vintage ranch cir,,anytown,WA,00000,2020.0,0_8149,natasha,a,taylor,299,vintage ranch cir,,anytown,WA,00000,1,,,,,,,,,
192,0_10701,0_8149,natasha,a,taylor,299,vintage ranch cir,,anytown,WA,00000,2020.0,0_8149,natasha,a,taylor,299,vintage ranch cir,,anytown,WA,00000,1,,,,,,,,,
193,0_10701,0_8149,natasha,a,taylor,299,vintage ranch cir,,anytown,WA,00000,2020.0,0_8149,natasha,a,taylor,299,vintage ranch cir,,anytown,WA,00000,1,,,,,,,,,
194,0_12935,0_5208,nancy,k,santos-moreno,15130,dawes ave,,anytown,WA,00000,2020.0,0_5208,nancy,k,santos-moreno,15130,dawes ave,,anytown,WA,00000,1,,,,,,,,,
195,0_16958,0_2781,rachel,f,wallace,2288,charnock rd,,anytown,WA,00000,2020.0,0_2781,rachel,f,wallace,2288,charnock rd,,anytown,WA,00000,1,,,,,,,,,
196,0_4891,0_2002,donald,w,cougle,515,trinity church,,anytown,WA,00000,2020.0,0_2002,donald,w,cougle,515,trinity church,,anytown,WA,00000,1,,,,,,,,,
197,0_96,0_45,erika,r,reinhart,10704,dumbarton dr,,anytown,WA,00000,2020.0,0_45,erika,r,reinhart,10704,dumbarton dr,,,WA,00000,1,,,,,,,,,
198,0_96,0_45,erika,r,reinhart,10704,dumbarton dr,,anytown,WA,00000,2020.0,0_45,erika,r,reinhart,10704,dumbarton dr,,anytown,WA,00000,1,,,,,,,,,
199,0_97,0_45,brian,b,reinhart,10704,,,anytown,WA,00000,2020.0,0_45,brian,b,reinhart,10704,dvmbarton dr,,anytown,WA,00000,1,,,,,,,,,
200,0_170,0_8133,matthew,r,saenz,2300,skyline dr,,anytown,WA,00000,2020.0,0_8133,matthew,r,saenz,2300,skyline dr,,anytown,WA,00000,1,,,,,,,,,
201,0_170,0_8133,matthew,r,saenz,2300,skyline dr,,anytown,WA,00000,2020.0,0_8133,matthew,r,saenz,2300,skyline dr,,anytown,WA,00000,1,,,,,,,,,
202,0_14377,0_5788,alan,j,gollnikk,2,zorach pl,,anytown,WA,00000,2020.0,0_5788,alan,j,gollnick,2,zorach pl,,anytown,WA,00000,1,,,,,,,,,
203,0_14377,0_5788,alan,j,gollnikk,2,zorach pl,,anytown,WA,00000,2020.0,0_5788,alan,j,gollnick,2,zorach pl,,anytown,WA,00000,1,,,,,,,,,
204,0_15692,0_6333,jo,l,senseman,3425,red lane rd,,anytown,WA,00000,2020.0,0_6333,jo,l,senseman,3425,red lane rd,,anytown,WA,00000,1,,,,,,,,,
205,0_15692,0_6333,jo,l,senseman,3425,red lane rd,,anytown,WA,00000,2020.0,0_6333,jo,l,senseman,3425,red lane rd,,anytown,WA,00000,1,,,,,,,,,
206,0_99,0_46,charles,b,mcmillon,9279,horsham trail,,anytown,WA,00000,2020.0,0_46,charles,b,mcmillon,9279,horsham trail,,anytown,WA,00000,1,,,,,,,,,
207,0_99,0_46,charles,b,mcmillon,9279,horsham trail,,anytown,WA,00000,2020.0,0_46,charles,b,mcmillon,9279,horsham trail,,anytown,WA,00000,1,,,,,,,,,
208,0_100,0_46,eva,p,mcmillon,9279,horsham trail,,anytown,WA,00000,2020.0,0_46,eva,p,mcmillon,9279,horsham trail,,anytown,WA,00000,1,,,,,,,,,
209,0_1669,0_681,melissa,b,bakke,1450,s broad st,,anytown,WA,00000,2020.0,0_681,melissa,b,bakke,1450,s broad st,,anytown,WA,00000,1,,,,,,,,,
210,0_1670,0_681,brian,m,bakke,1450,s broad st,,anytown,WA,00000,2020.0,0_681,brian,m,bakke,1450,s broad st,,anytown,WA,00000,1,,,,,,,,,
211,0_1670,0_681,brian,m,bakke,1450,s broad st,,anytown,WA,00000,2020.0,0_681,brian,m,bakke,1450,s broad st,,anytown,WA,00000,1,,,,,,,,,
212,0_17293,0_8230,mason,j,holman,555,egypt run rd,,anytown,WA,00000,2020.0,0_8230,majon,j,holman,555,egypt run rd,,anytown,WA,00000,1,,,,,,,,,
213,0_101,0_47,clarence,c,bishop,10334,bowen street,,anytown,WA,00000,2020.0,0_47,clare,c,bishop,10334,bowen street,,anytown,WA,00000,1,,,,,,,,,
214,0_101,0_47,clarence,c,bishop,10334,bowen street,,anytown,WA,00000,2020.0,0_47,clarence,c,bishop,10334,bowen street,,anytown,WA,00000,1,,,,,,,,,
215,0_101,0_47,clarence,c,bishop,10334,bowen street,,anytown,WA,00000,2020.0,0_47,clarence,c,bishop,10334,bowen street,,anytown,WA,00000,1,,,,,,,,,
216,0_102,0_47,carol,b,bishop,10334,bowen street,,anytown,WA,00000,2020.0,0_47,carol,b,bishop,10334,bowen street,,anytovvn,WA,00000,1,,,,,,,,,
217,0_350,0_144,betty,b,hart,403,rt 55,,anytown,WA,000o0,2020.0,0_144,betty,b,hart,403,rt 55,,anytown,WA,00000,1,,,,,,,,,
218,0_350,0_144,betty,b,hart,403,rt 55,,anytown,WA,000o0,2020.0,0_144,betty,b,hart,403,rt 55,,anytown,WA,00000,1,,,,,,,,,
219,0_2817,0_1147,melissa,a,aguilar-pineiro,13254,bay island dr s,,anytown,WA,00000,2020.0,0_1147,lisa,a,aguilar-pineiro,13254,bay island dr s,,anytown,WA,00000,1,,,,,,,,,
220,0_2818,0_1147,myles,a,aguilar-pineiro,13254,bay island dr s,,anytown,WA,,2020.0,0_1147,myles,a,aguilar-pineiro,13254,bay island dr s,,anytown,WA,00090,1,,,,,,,,,
221,0_5322,0_2179,shelly,t,boozer,2347,valencia st,,anytown,WA,00000,2020.0,0_2179,shelly,t,boozer,2347,valencia st,,anytown,WA,00000,1,,,,,,,,,
222,0_16931,0_6819,patricia,m,,56,highway 1 n,,anytown,WA,00000,2020.0,0_6819,patricia,m,downer,56,highway 1 n,,anytown,WA,,1,,,,,,,,,
223,0_103,0_48,carol,b,ortiz,139,east 24 street,,,WA,00000,2020.0,0_48,carol,b,ortiz,139,east 24 street,,anytown,WA,00000,1,,,,,,,,,
224,0_103,0_48,carol,b,ortiz,139,east 24 street,,,WA,00000,2020.0,0_48,carol,b,ortiz,139,east 24 street,,anytown,WA,00000,1,,,,,,,,,
225,0_2048,0_829,desiree,r,mabry,687,buckshot dr,,anyrown,WA,00000,2020.0,0_829,,r,mabry,687,buckshot dr,,anytown,WA,00000,1,,,,,,,,,
226,0_17275,0_6959,william,r,allcorn,1212,mulberry dr,,anytown,WA,00000,2020.0,0_6959,william,r,allcorn,1212,mulberry dr,,anytown,WA,00005,1,,,,,,,,,
227,0_17276,0_6959,malinda,s,allcorn,1212,mulberry dr,,anytown,WA,00000,2020.0,0_6959,malinda,s,allcorn,1212,mulberry dr,,anytown,WA,00000,1,,,,,,,,,
228,0_18099,0_7280,,k,trostle,700,bellford st,,anytown,WA,00000,2020.0,0_7280,anthony,k,trostle,700,bellford st,,anytown,WA,00000,1,,,,,,,,,
229,0_104,0_49,clarence,c,pena-gutierrez,62,concha loma dr,,anytown,WA,00000,2020.0,0_49,clarence,c,pena-gutierrez,62,concha loma dr,,anytown,WA,00000,1,,,,,,,,,
230,0_105,0_49,benjamin,a,pena-gutierrez,62,concha loma dr,,anytown,WA,00000,2020.0,0_49,benjamin,a,pena-gutierrez,62,,,anytown,WA,00000,1,,,,,,,,,
231,0_814,0_329,shelly,s,mcrae,533,moreland avenue southeast,,anytown,WA,00000,2020.0,0_329,shelly,s,mcrae,533,moreland avenue southeast,,anytown,WA,00000,1,,,,,,,,,
232,0_5045,0_49,sarah,t,marin,62,,,anytown,WA,00000,2020.0,0_49,sarah,t,marin,62,concha loma dr,,anytown,WA,00000,1,,,,,,,,,
233,0_5045,0_49,sarah,t,marin,62,,,anytown,WA,00000,2020.0,0_49,sarah,t,marin,62,concha loma dr,,anytown,WA,00000,1,,,,,,,,,
234,0_11858,0_4791,jeffrey,,papas,113,crutcher street,,anytown,WA,00000,2020.0,0_4791,jeffrey,j,papas,113,crutcher street,,anytown,WA,00000,1,,,,,,,,,
235,0_11859,0_4791,carolyn,c,papas,113,crutcher street,,anytown,WA,00000,2020.0,0_4791,carolyn,c,papas,113,crutcher street,,anytown,WA,00000,1,,,,,,,,,
236,0_113,0_53,,r,jacobson,38700,hamblen rd,,anytown,WA,00000,2020.0,0_493,greg,r,jacobson,159,boxwood crt,,anytown,WA,00000,1,,,,,,,,,
237,0_113,0_53,,r,jacobson,38700,hamblen rd,,anytown,WA,00000,2020.0,0_493,greg,r,jacobson,159,boxwood crt,,anytown,WA,00000,1,,,,,,,,,
238,0_113,0_53,,r,jacobson,38700,hamblen rd,,anytown,WA,00000,2020.0,0_493,greg,r,jacobson,159,boxwood crt,,anytown,WA,00000,1,,,,,,,,,
239,0_113,0_53,,r,jacobson,38700,hamblen rd,,anytown,WA,00000,2020.0,0_493,greg,r,jacobson,159,boxwood crt,,anytown,WA,00000,1,,,,,,,,,
240,0_114,0_53,carol,b,jacobson,38700,hamblen rd,,anytown,TN,00000,2020.0,0_53,carol,b,jacobson,38700,hamblen rd,,anytown,WA,00000,1,,,,,,,,,
241,0_4277,0_1741,lola,s,black,185,buckwell ro,,anytown,WA,00000,2020.0,0_1741,lola,s,black,,,,anytown,WA,00000,1,,,,,,,,,
242,0_4278,0_1741,gregory,j,home,185,buckwell ro,,anytown,WA,00000,2020.0,0_1741,gregory,j,black,,,,anytown,WA,00000,1,,,,,,,,,
243,0_5767,0_2341,chris,w,bell,3304,e 400 n,,anytown,WA,00000,2020.0,0_2341,chris,w,bell,3304,e 400 n,,anytown,WA,00000,1,,,,,,,,,
244,0_5767,0_2341,chris,w,bell,3304,e 400 n,,anytown,WA,00000,2020.0,0_2341,,w,bell,3304,e 400 n,,anytown,WA,00000,1,,,,,,,,,
245,0_18389,0_7400,arnold,j,haas,119-46,e bennett ave,,anytown,WA,00000,2020.0,0_7400,arnold,j,haas,119-46,e bennett ave,,4nytown,WA,00000,1,,,,,,,,,
246,0_18389,0_7400,arnold,j,haas,119-46,e bennett ave,,anytown,WA,00000,2020.0,0_7400,arnold,j,haas,119-46,e bennett ave,,anytown,WA,00000,1,,,,,,,,,
247,0_119,0_56,clarence,c,mancia,4633,thelma ave,,anytown,WA,00000,2020.0,0_56,clarence,c,mancia,4633,thelma ave,,anytown,WA,00000,1,,,,,,,,,
248,0_119,0_56,clarence,c,mancia,4633,thelma ave,,anytown,WA,00000,2020.0,0_56,clarence,c,mancia,4633,thelma ave,,anytown,WA,00000,1,,,,,,,,,
249,0_1633,0_666,betty,b,strand,5,church hill ln,,anytown,WA,00000,2020.0,0_666,betty,b,strand,5,church hill ln,,anytown,WA,00000,1,,,,,,,,,
250,0_2538,0_1021,mary,j,kam,3268,walnut street,floor number 3 apartment # 377,,WA,00000,2020.0,0_1021,mary,j,kam,3268,walnut street,floor number 3 apartment # 377,,WA,00000,1,,,,,,,,,
251,0_4288,0_1746,deborah,r,kinsinger,448,firefly st,,anytown,WA,00000,2020.0,0_1746,deborah,r,kinsinger,448,firefly st,,anytown,WA,00000,1,,,,,,,,,
252,0_8064,0_3281,teresa,b,foster,718,m st,,anytown,WA,00000,2020.0,0_3281,teresa,b,foster,718,m st,,anytown,WA,00000,1,,,,,,,,,
253,0_8064,0_3281,teresa,b,foster,718,m st,,anytown,WA,00000,2020.0,0_3281,teresa,b,foster,,m st,,anytown,WA,00000,1,,,,,,,,,
254,0_11249,0_1021,ivan,c,suriel,3268,walnut street,floor number 3 apartment # 377,anytown,WA,00000,2020.0,0_1021,ivan,c,suriel,3268,walnut street,floor number 3 apartment # 377,anytown,WA,00000,1,,,,,,,,,
255,0_11249,0_1021,ivan,c,suriel,3268,walnut street,floor number 3 apartment # 377,anytown,WA,00000,2020.0,0_1021,ivan,c,suriel,3268,walnut street,floor number 3 apartment # 377,anytown,WA,00000,1,,,,,,,,,
256,0_14590,0_5875,willie,j,cool,209,cape cod cir,,anytown,WA,00000,2020.0,0_5875,willie,j,cool,209,cape cod cir,,anytown,WA,00000,1,,,,,,,,,
257,0_14590,0_5875,willie,j,cool,209,cape cod cir,,anytown,WA,00000,2020.0,0_5875,willie,j,cool,209,cape cod cir,,anytown,WA,00000,1,,,,,,,,,
258,0_16059,0_6474,natasha,k,smith,5,willow st,,anytown,WA,00000,2020.0,0_6474,natasha,k,smith,5,willow st,,anytown,WA,00000,1,,,,,,,,,
259,0_16060,0_6474,leroy,j,smith,5,willow st,,anyton,WA,00000,2020.0,0_6474,leroy,j,smith,5,willow st,,anytown,WA,00000,1,,,,,,,,,
260,0_16298,0_6575,alice,j,douglas,1432,wilson ave,,anytown,WA,00000,2020.0,0_6575,allie,j,douglas,1432,wilson ave,,anytown,WA,00000,1,,,,,,,,,
261,0_18903,0_7606,frank,r,bonilla,7883,diamond rn mall pl,,anytown,WA,00000,2020.0,0_7606,frank,r,bonilla,7883,diamond rn mall pl,,anytown,WA,00000,1,,,,,,,,,
262,0_121,0_1,drew,p,crane,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,drew,p,crane,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
263,0_390,0_1,dexter,r,donegan,34,bowen cir sw,,,WA,00000,2020.0,0_1,dexter,r,donegan,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
264,0_390,0_1,dexter,r,donegan,34,bowen cir sw,,,WA,00000,2020.0,0_1,dexter,r,donegan,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
265,0_875,0_1,julia,l,nelson,34,bowen cir sw,,anytown,WA,00000,2020.0,0_2909,julia,l,nelson,3336,timberlane drive,,anytown,WA,00000,1,,,,,,,,,
266,0_875,0_1,julia,l,nelson,34,bowen cir sw,,anytown,WA,00000,2020.0,0_2909,julia,l,nelson,3336,timberlane drive,,anytown,WA,00000,1,,,,,,,,,
267,0_909,0_1,samuel,s,solo,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,samusl,s,solo,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
268,0_1649,0_1,makayla,a,carlile,34,bowen cir sw,,anytown,WA,00000,2020.0,0_6457,makayla,a,carlile,2424,w valley view dr,8th floor ap 505,anytown,WA,00000,1,,,,,,,,,
269,0_1649,0_1,makayla,a,carlile,34,bowen cir sw,,anytown,WA,00000,2020.0,0_6457,makayla,a,carlile,2424,w valley view dr,8th floor ap 505,anytown,WA,00000,1,,,,,,,,,
270,0_1651,0_1,vanna,h,lange,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,vanessa,h,lange,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
271,0_1986,0_1,angelique,m,jackson,34,bowen cir sw,,anydown,WA,00000,2020.0,0_1,angelique,m,jackson,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
272,0_1986,0_1,angelique,m,jackson,34,bowen cir sw,,anydown,WA,00000,2020.0,0_1,,m,jackson,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
273,0_3520,0_1,karlie,a,robidoux,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,karlie,a,robidoux,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
274,0_4231,0_1,jonathan,b,naumann,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,jonathan,b,naumann,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
275,0_4453,0_1,mason,r,eastep,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,mason,r,eastep,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
276,0_4453,0_1,mason,r,eastep,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,mason,r,eastep,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
277,0_5271,0_1,steven,r,sullivan,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,steven,r,sullivan,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
278,0_5271,0_1,steven,r,sullivan,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,steven,r,sullivan,,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
279,0_5385,0_2199,james,w,gomez,15214,illinois st,,anytown,WA,00000,2020.0,0_2199,james,w,gomez,15214,illinois st,,anytown,WA,00000,1,,,,,,,,,
280,0_6909,0_1,matthew,m,siapno,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,matthew,m,siapno,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
281,0_6909,0_1,matthew,m,siapno,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,matthew,m,siapno,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
282,0_6909,0_1,matthew,m,siapno,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,matthew,m,siapno,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
283,0_7546,0_1,larry,w,thrower,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,larry,w,thrower,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
284,0_8135,0_1,patrick,e,whitehead,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,patrick,e,whytehead,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
285,0_9017,0_1,david,r,mason,14,bowen cir sw,,anytown,WA,00000,2020.0,0_1,david,r,mason,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
286,0_9312,0_1,anthony,k,cordova,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,anthony,k,cordova,34,bowen cir sw,,,WA,00000,1,,,,,,,,,
287,0_9312,0_1,anthony,k,cordova,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,anthonv,k,cordova,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
288,0_9360,0_1,heaven,c,burger,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,heaven,c,burger,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
289,0_9556,0_1,ciara,m,cole,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,ciara,m,cole,34,bowen cir sw,,anitown,WA,00000,1,,,,,,,,,
290,0_9729,0_1,alphonso,s,beil,34,bowen cir sw,,anytown,,00000,2020.0,0_1,alphonso,s,beil,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
291,0_9729,0_1,alphonso,s,beil,34,bowen cir sw,,anytown,,00000,2020.0,0_1,alphonso,s,beil,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
292,0_10547,0_1,douglas,r,mclaughlin,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,douglas,r,mclaughlin,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
293,0_12026,0_1,diego,g,kraus,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,diego,g,kraus,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
294,0_12781,0_1,donte,j,webb,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,donte,j,webb,,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
295,0_12781,0_1,donte,j,webb,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,donte,j,webb,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
296,0_13019,0_1,brandon,b,mcmiller,34,bowen cir sw,,anytown,WA,00000,2020.0,0_1,brandon,b,mcmiller,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
